522	0.09116837
523	0.09116837
524	0.09116837
525	0.09116837
526	0.09116837
527	0.09116837
528	0.09116837
529	0.09116837
530	0.09116837
531	0.09116837
532	0.09116837
533	0.09116837
534	0.09116837
535	0.09116837
536	0.09116837
537	0.09116837
538	0.09116837
539	0.09116837
540	0.09116837
541	0.09116837
542	0.09116837
543	0.09116837
544	0.09116837
545	0.09116837
546	0.09116837
547	0.09116837
548	0.09116837
549	0.09116837
550	0.09116837
551	0.09116837
552	0.09116837
553	0.09116837
554	0.09116837
555	0.09116837
556	0.09116837
557	0.09116837
558	0.09116837
559	0.09116837
560	0.09116837
561	0.09116837
562	0.09116837
563	0.09116837
564	0.09116837
565	0.09116837
566	0.09116837
567	0.09116837
568	0.09116837
569	0.09116837
570	0.09116837
571	0.09116837
572	0.09116837
573	0.09116837
574	0.09116837
575	0.09116837
576	0.09116837
577	0.09116837
578	0.09116837
579	0.09116837
580	0.09116837
581	0.09116837
582	0.09116837
583	0.09116837
584	0.09116837
585	0.09116837
586	0.09116837
587	0.09116837
588	0.09116837
589	0.09116837
590	0.09116837
591	0.09116837
592	0.09116837
593	0.09116837
594	0.09116837
595	0.09116837
596	0.09116837
597	0.09116837
598	0.09116837
599	0.09116837
600	0.09116837
601	0.09116837
602	0.09116837
603	0.09116837
604	0.09116837
605	0.09116837
606	0.09116837
607	0.09116837
608	0.09116837
609	0.09116837
610	0.09116837
611	0.09116837
612	0.09116837
613	0.09116837
614	0.09116837
615	0.09116837
616	0.09116837
617	0.09116837
618	0.09116837
619	0.09116837
620	0.09116837
621	0.09116837
622	0.09116837
623	0.09116837
624	0.09116837
625	0.09116837
626	0.09116837
627	0.09116837
628	0.09116837
629	0.09116837
630	0.09116837
631	0.09116837
632	0.09116837
633	0.09116837
634	0.09116837
635	0.09116837
636	0.09116837
637	0.09116837
638	0.09116837
639	0.09116837
640	0.09116837
641	0.09116837
642	0.09116837
643	0.09116837
644	0.09116837
645	0.09116837
646	0.09116837
647	0.09116837
648	0.09116837
649	0.09116837
650	0.09116837
651	0.09116837
652	0.09116837
653	0.09116837
654	0.09116837
655	0.09116837
656	0.09116837
657	0.09116837
658	0.09116837
659	0.09116837
660	0.09116837
661	0.09116837
662	0.09116837
663	0.09116837
664	0.09116837
665	0.09116837
666	0.09116837
667	0.09116837
668	0.09116837
669	0.09116837
670	0.09116837
671	0.09116837
672	0.09116837
673	0.09116837
674	0.09116837
675	0.09116837
676	0.09116837
677	0.09116837
678	0.09116837
679	0.09116837
680	0.09116837
681	0.09116837
682	0.09116837
683	0.09116837
684	0.09116837
685	0.09116837
686	0.09116837
687	0.09116837
688	0.09116837
689	0.09116837
690	0.09116837
691	0.09116837
692	0.09116837
693	0.09116837
694	0.09116837
695	0.09116837
696	0.09116837
697	0.09116837
698	0.09116837
699	0.09116837
700	0.09116837
701	0.09116837
702	0.09116837
703	0.09116837
704	0.09116837
705	0.09116837
706	0.09116837
707	0.09116837
708	0.09116837
709	0.09116837
710	0.09116837
711	0.09116837
712	0.09116837
713	0.09116837
714	0.09116837
715	0.09116837
716	0.09116837
717	0.09116837
718	0.09116837
719	0.09116837
720	0.09116837
721	0.09116837
722	0.09116837
723	0.09116837
724	0.09116837
725	0.09116837
726	0.09116837
727	0.09116837
728	0.09116837
729	0.09116837
730	0.09116837
731	0.09116837
732	0.09116837
733	0.09116837
734	0.09116837
735	0.09116837
736	0.09116837
737	0.09116837
738	0.09116837
739	0.09116837
740	0.09116837
741	0.09116837
742	0.09116837
743	0.09116837
744	0.09116837
745	0.09116837
746	0.09116837
747	0.09116837
748	0.09116837
749	0.09116837
750	0.09116837
751	0.09116837
752	0.09116837
753	0.09116837
754	0.09116837
755	0.09116837
756	0.09116837
757	0.09116837
758	0.09116837
759	0.09116837
760	0.09116837
761	0.09116837
762	0.09116837
763	0.09116837
764	0.09116837
765	0.09116837
766	0.09116837
767	0.09116837
768	0.09116837
769	0.09116837
770	0.09116837
771	0.09116837
772	0.09116837
773	0.09116837
774	0.09116837
775	0.09116837
776	0.09116837
777	0.09116837
778	0.09116837
779	0.09116837
780	0.09116837
781	0.09116837
782	0.09116837
783	0.09116837
784	0.09116837
785	0.09116837
786	0.09116837
787	0.09116837
788	0.09116837
789	0.09116837
790	0.09116837
791	0.09116837
792	0.09116837
793	0.09116837
794	0.09116837
795	0.09116837
796	0.09116837
797	0.09116837
798	0.09116837
799	0.09116837
800	0.09116837
801	0.09116837
802	0.09116837
803	0.09116837
804	0.09116837
805	0.09116837
806	0.09116837
807	0.09116837
808	0.09116837
809	0.09116837
810	0.09116837
811	0.09116837
812	0.09116837
813	0.09116837
814	0.09116837
815	0.09116837
816	0.09116837
817	0.09116837
818	0.09116837
819	0.09116837
820	0.09116837
821	0.09116837
822	0.09116837
823	0.09116837
824	0.09116837
825	0.09116837
826	0.09116837
827	0.09116837
828	0.09116837
829	0.09116837
830	0.09116837
831	0.09116837
832	0.09116837
833	0.09116837
834	0.09116837
835	0.09116837
836	0.09116837
837	0.09116837
838	0.09116837
839	0.09116837
840	0.09116837
841	0.09116837
842	0.09116837
843	0.09116837
844	0.09116837
845	0.09116837
846	0.09116837
847	0.09116837
848	0.09116837
849	0.09116837
850	0.09116837
851	0.09116837
852	0.09116837
853	0.09116837
854	0.09116837
855	0.09116837
856	0.09116837
857	0.09116837
858	0.09116837
859	0.09116837
860	0.09116837
861	0.09116837
862	0.09116837
863	0.09116837
864	0.09116837
865	0.09116837
866	0.09116837
867	0.09116837
868	0.09116837
869	0.09116837
870	0.09116837
871	0.09116837
872	0.09116837
873	0.09116837
874	0.09116837
875	0.09116837
876	0.09116837
877	0.09116837
878	0.09116837
879	0.09116837
880	0.09116837
881	0.09116837
882	0.09116837
883	0.09116837
884	0.09116837
885	0.09116837
886	0.09116837
887	0.09116837
888	0.09116837
889	0.09116837
890	0.09116837
891	0.09116837
892	0.09116837
893	0.09116837
894	0.09116837
895	0.09116837
896	0.09116837
897	0.09116837
898	0.09116837
899	0.09116837
900	0.09116837
901	0.09116837
902	0.09116837
903	0.09116837
904	0.09116837
905	0.09116837
906	0.09116837
907	0.09116837
908	0.09116837
909	0.09116837
910	0.09116837
911	0.09116837
912	0.09116837
913	0.09116837
914	0.09116837
915	0.09116837
916	0.09116837
917	0.09116837
918	0.09116837
919	0.09116837
920	0.09116837
921	0.09116837
922	0.09116837
923	0.09116837
924	0.09116837
925	0.09116837
926	0.09116837
927	0.09116837
928	0.09116837
929	0.09116837
930	0.09116837
931	0.09116837
932	0.09116837
933	0.09116837
934	0.09116837
935	0.09116837
936	0.09116837
937	0.09116837
938	0.09116837
939	0.09116837
940	0.09116837
941	0.09116837
942	0.09116837
943	0.09116837
944	0.09116837
945	0.09116837
946	0.09116837
947	0.09116837
948	0.09116837
949	0.09116837
950	0.09116837
951	0.09116837
952	0.09116837
953	0.09116837
954	0.09116837
955	0.09116837
956	0.09116837
957	0.09116837
958	0.09116837
959	0.09116837
960	0.09116837
961	0.09116837
962	0.09116837
963	0.09116837
964	0.09116837
965	0.09116837
966	0.09116837
967	0.09116837
968	0.09116837
969	0.09116837
970	0.09116837
971	0.09116837
972	0.09116837
973	0.09116837
974	0.09116837
975	0.09116837
976	0.09116837
977	0.09116837
978	0.09116837
979	0.09116837
980	0.09116837
981	0.09116837
982	0.09116837
983	0.09116837
984	0.09116837
985	0.09116837
986	0.09116837
987	0.09116837
988	0.09116837
989	0.09116837
990	0.09116837
991	0.09116837
992	0.09116837
993	0.09116837
994	0.09116837
995	0.09116837
996	0.09116837
997	0.09116837
998	0.09116837
999	0.09116837
1000	0.09116837
